qty,Manufacturer,REF,Title,Description,Short Desc,price,selling incl,category ID,In Stock Text,Tax ID,Supplier,Primary image,2nd image,3rd image,BARCODE,length,width (mm),height (mm),weight (grams),delete images
200,TOWER,STFLS10,"TOWER Neon Lime Stars, 840 Stickers - 10 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply. 
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet value pack
•840 stickers                                                                                                                                                         ","TOWER Neon Lime Stars, 840 Stickers - 10 Sheets",35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=18TQ5T0JBwXqch9Sv4EfOYbQ55V7xB-Je&export=download,https://drive.google.com/uc?id=17ByobVNpHIFch6-vVVCs_aw4zOjz28Uq&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STASSFLU,"TOWER Mixed Neon Stars,168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Variety of colours in one pack 
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Mixed Neon Stars,168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1gUE4NAfb_mp2IrVU5dKbvL6_sS288yBa&export=download,https://drive.google.com/uc?id=1hTYNU1Tw26asYg7IVyuz8CtC43y3aP2k&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STASSFLUS05,"TOWER Mixed Neon Stars,420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Variety of colours in one pack 
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Mixed Neon Stars,420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STASSFLUS10,"TOWER Mixed Neon Stars Value Pack, 840 Stickers - 10 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Variety of colours in one pack 
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet value pack
•840 stickers                                                                                                                                                         ","TOWER Mixed Neon Stars Value Pack, 840 Stickers - 10 Sheets",35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1_yZoz1rvl3Wu9ebhqf0gR39aqV8_-AmY&export=download,https://drive.google.com/uc?id=14_vyRDVBjx06J0GAl8W2uoiTAbGA4O0x&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STGO,"TOWER Gold Stars, 168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Premium Gold colour
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Gold Stars, 168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=19fbXjHSs-l1Byc14exTrjU5XtuWfVUsY&export=download,https://drive.google.com/uc?id=16NdlFqQQTQu_MteTKf6tqQON_5n49LWm&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STGOS05,"TOWER Gold Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Premium Gold colour
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Gold Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STGOS10,"TOWER Gold Stars Value Pack, 840 Stickers - 10 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Premium Gold colour
•These labels are made in our factory in Cape Town, South Africa.
•10 Sheet value pack 
•840 stickers                                                                                                                                                         ","TOWER Gold Stars Value Pack, 840 Stickers - 10 Sheets",35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=11bXOiccfg1J6pU1yIXye198KaiuWQ6nc&export=download,https://drive.google.com/uc?id=1ckBRBXi6BlribZ4AcRZ5xl06yTcFKYHC&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STSI,"TOWER Silver Stars, 168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Silver Stars, 168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1Cvgez89H7-hn5IPcIdXatmxuq7tm9fiI&export=download,https://drive.google.com/uc?id=1Kebla0FOc21IoKvj4OtrojWWkcAuDhrq&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STSIS05,"TOWER Silver Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Premium Gold colour
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Silver Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STSIS10,"TOWER Silver Stars Value Pack, 840 Stickers - 10 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•10 Sheet value pack 
•840 stickers                                                                                                                                                         ","TOWER Silver Stars Value Pack, 840 Stickers - 10 Sheets",35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1sSNmqUe6wI_sqk3K1UK6CgIvftxh7OyD&export=download,https://drive.google.com/uc?id=1gkpJGjz5XmJNXBnkq_maqUYFjDZ_lwt-&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STMM,"TOWER Mixed Metallic Stars, 168 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Variety of colours in one pack 
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Mixed Metallic Stars, 168 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1PD5lTKVJEgcfykEoUwlvPSSfh4-enHAd&export=download,https://drive.google.com/uc?id=14BQu2bYPRuBXWwPDWkhO6NY37yEIjnfG&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STMMS05,"TOWER Mixed Metallic Stars, 420 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Variety of colours in one pack 
•These labels are made in our factory in Cape Town, South Africa. 
•420 stickers                                                                                                                                                         ","TOWER Mixed Metallic Stars, 420 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STMMS10,TOWER Mixed Metallic Stars Value Pack 840 Stickers - 10 Sheets,"•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Variety of colours in one pack 
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet value pack
•840 stickers                                                                                                                                                         ",TOWER Mixed Metallic Stars Value Pack 840 Stickers - 10 Sheets,35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=14BQu2bYPRuBXWwPDWkhO6NY37yEIjnfG&export=download,https://drive.google.com/uc?id=1riPLzphxeAPastb5wBXXKXgjLZaIyofo&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,STGO/STSI(L),"TOWER Mixed Gold and Silver Large Stars, 56 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.  
•56 stickers                                                                                                                                                         ","TOWER Mixed Gold and Silver Large Stars, 56 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1OpEvHa_U78tYqbmp2jt-dvHhbjEVvWK-&export=download,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STGO/STSI(L)S05,"TOWER Mixed Gold and Silver Large Stars, 140 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Premium Gold colour
•These labels are made in our factory in Cape Town, South Africa. 
•140 stickers                                                                                                                                                         ","TOWER Mixed Gold and Silver Large Stars, 140 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STGO/STSI(L)S10,"TOWER Mixed Gold and Silver Large Stars, 280 Stickers - 10 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•10 Sheet value pack 
•280 stickers                                                                                                                                                         ","TOWER Mixed Gold and Silver Large Stars, 280 Stickers - 10 Sheets",35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1LUWeLx2BjwriJvoMcpUNEwM6LLHGShtP&export=download,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STASSFLU(L),"TOWER Mixed Neon Large Stars, 56 Stickers - 2 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.  
•56 stickers                                                                                                                                                         ","TOWER Mixed Neon Large Stars, 56 Stickers - 2 Sheets",7.175,11,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1zW3pbJs3nfgC-lPGq0B6aS4k5Jk2fLSz&export=download,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STASSFLU(L)S05,"TOWER Mixed Neon Large Stars, 140 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Premium Gold colour
•These labels are made in our factory in Cape Town, South Africa. 
•140 stickers                                                                                                                                                         ","TOWER Mixed Neon Large Stars, 140 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STASSFLU(L)S10,TOWER Mixed Neon Large Stars Value Pack 280 Stickers - 10 Sheets,"•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•10 Sheet value pack 
•280 stickers                                                                                                                                                         ",TOWER Mixed Neon Large Stars Value Pack 280 Stickers - 10 Sheets,35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=18RgCiKehSQdK0KFK1kyiLi0D-FCHjjNF&export=download,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STMM(L)S05,"TOWER Mixed Metallic Large Stars, 140 Stickers - 5 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•Premium Gold colour
•These labels are made in our factory in Cape Town, South Africa. 
•140 stickers                                                                                                                                                         ","TOWER Mixed Metallic Large Stars, 140 Stickers - 5 Sheets",16.805,25,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,STMM(L)S10,"TOWER Mixed Metallic Large Stars Value Pack, 280 Stickers - 10 Sheets","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•25 Sheet Value Roll 
•280 stickers                                                                                                                                                         ","TOWER Mixed Metallic Large Stars Value Pack, 280 Stickers - 10 Sheets",35.5,53,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1S3votbmI9uVvEUWoj3GM4-FAnmm0rq9X&export=download,,,6.00287E+12,1,115,210,23,Y
200,TOWER,ST(L)MET,"TOWER Mixed Metallic Large and Medium Stars Value Roll, 1075 Stickers - Value Roll","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
• Perforated for easy separation
• 25 Sheet value roll
• 1075 stickers                                                                                                                                             ","TOWER Mixed Metallic Large and Medium Stars Value Roll, 1075 Stickers - Value Roll",57.45,86,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1_6DAWbJ9qpiJsKASdgyDDNnvv0weKcNx&export=download,https://drive.google.com/uc?id=1DexnkH0hE8tIaL2M8pZgy3I-DOBix85x&export=download,https://drive.google.com/uc?id=1MJQVGdyChwAMytl-EqWQsUJoh3dN0_s_&export=download,6.00287E+12,55,115,55,96,Y
200,TOWER,ST(L)GOR,"TOWER Gold Large and Medium Stars Value Roll, 1075 Stickers - Value Roll","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
• Perforated for easy separation
• 25 Sheet value roll
• 1075 stickers                                                                                                                                                   ","TOWER Gold Large and Medium Stars Value Roll, 1075 Stickers - Value Roll",57.45,86,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1mGBp-O3Eq13THUj-nAyzivBDKzAvF5od&export=download,https://drive.google.com/uc?id=17Rv1QRwdn_bzWZj3pPb7WmjO4vfTnho7&export=download,https://drive.google.com/uc?id=1248cX4UYnVp8NFQufNOE_aj755nSq29x&export=download,6.00287E+12,55,115,55,96,Y
200,TOWER,ST(L)SIR,"TOWER Silver Large and Medium Stars Value Roll, 1075 Stickers - Value Roll","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
• Perforated for easy separation
• 25 Sheet value roll
• 1075 stickers                                                                                                                                                     ","TOWER Silver Large and Medium Stars Value Roll, 1075 Stickers - Value Roll",57.45,86,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1ov6y3RE02r1oWk51o1NHFwRXPLKzqaq9&export=download,https://drive.google.com/uc?id=1-BcBRPpTFviuZaTkaxi-AxPUozRvPgeH&export=download,https://drive.google.com/uc?id=1eMbNCRFFhtXiCFBDftR1LwRWWQB3Mwa0&export=download,6.00287E+12,55,115,55,96,Y
200,TOWER,ST(L)FLR,"TOWER Mixed Neon Large and Medium Stars Value Roll, 1075 Stickers - Value Roll","•Great to use on reward and behaviour charts
•Use for decorating, scrapbooking and colour coding
•Many uses in schools, retail, warehouse, food service, and at the office.
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
• Perforated for easy separation
• 25 Sheet value roll
• 1075 stickers                                                                                                                                                   ","TOWER Mixed Neon Large and Medium Stars Value Roll, 1075 Stickers - Value Roll",57.45,86,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1J2GLfqoOP_cKK2S2llCc0rgnNVafTMZC&export=download,https://drive.google.com/uc?id=1aU_MgZFPKI8YCIcspql1fEL6Lw7jSb9c&export=download,https://drive.google.com/uc?id=1o6eOdZAdevgIEOR3U7siwrv6JlIAGM0t&export=download,6.00287E+12,55,115,55,96,Y
200,TOWER,BB376524,"TOWER Blue Border Labels, 24 Labels","•Use to label school books, files and gifts
• Wide range of applications: Name tags, organising in offices, schools, warehouses and parties.
• They are easy to peel and apply
• These labels are made in our factory in Cape Town, South Africa
• 24 labels                                                                                                                                                                      ","TOWER Blue Border Labels, 24 Labels",2.91,4,1986,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1BDJpLQ3vVj-22NSlzfoUIbBi-vFOOr4f&export=download,https://drive.google.com/uc?id=1LIw7-hgQYoEbVbHnuG9Vndl2o_Rv-d8e&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,CBL01,"TOWER Neon Border Labels, 12 Labels - 2 Sheets","• Use to label school books, files and gifts
• Wide range of applications: colourful Identification, organising in offices, schools, warehouses and parties.
• Variety of bright neon colours
•They are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•12 labels                                                                                                                                                                      ","TOWER Neon Border Labels, 12 Labels - 2 Sheets",6.85,10,1986,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1PdhMtanGdUfDqPXtSZ_ITtGdi9B7204b&export=download,https://drive.google.com/uc?id=1t-VQvTBMQgXp_orBWhoIcmEzj8o8nUXm&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,CBL01S05,"TOWER Neon Border Labels, 30 Labels - 5 Sheets","• Use to label school books, files and gifts
• Wide range of applications: colourful Identification, organising in offices, schools, warehouses and parties.
• Variety of bright neon colours
•They are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•30 labels                                                                                                                                                                      ","TOWER Neon Border Labels, 30 Labels - 5 Sheets",14,21,1986,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,CBL01S10,"TOWER Neon Border Labels Value Pack, 60 Labels - 10 Sheets","• Use to label school books, files and gifts
• Wide range of applications: colourful Identification, organising in offices, schools, warehouses and parties.
• Variety of bright neon colours
•They are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•10 Sheet value pack
•60 labels                                                                                                                                                                      ","TOWER Neon Border Labels Value Pack, 60 Labels - 10 Sheets",29.55,44,1986,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1VGB6mT0ZegKhRnDEBgs3987A77yHUEjv&export=download,https://drive.google.com/uc?id=1Cerim1s81no9k68v46amQnakTDipIxv4&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,MBL01,"TOWER Metallic Border Labels, 12 Labels - 2 Sheets","•Use to label school books, files and gifts
• Wide range of applications: colourful Identification, organising in offices, schools, warehouses and parties.
•Classic gold, silver and rose gold colour
•They are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
• 12 labels
                                                                                                       ","TOWER Metallic Border Labels, 12 Labels - 2 Sheets",6.85,10,1986,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,MBL01S05,"TOWER Metallic Border Labels, 30 Labels - 5 Sheets","•Use to label school books, files and gifts
• Wide range of applications: colourful Identification, organising in offices, schools, warehouses and parties.
•Classic gold, silver and rose gold colour
•They are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
• 30 labels
                                                                                                       ","TOWER Metallic Border Labels, 30 Labels - 5 Sheets",14,21,1986,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,210,23,Y
200,TOWER,MBL01S10,"TOWER Metallic Border Labels Value Pack, 60 Labels - 10 Sheets","•Use to label school books, files and gifts
• Wide range of applications: colourful Identification, organising in offices, schools, warehouses and parties.
•Classic gold, silver and rose gold colour
•They are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•10 sheet value pack
• 60 labels
                                                                                                       ","TOWER Metallic Border Labels Value Pack, 60 Labels - 10 Sheets",29.55,44,1986,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1pldDblvEMMr4h_KCkQgJD_9dh0VGdJkt&export=download,https://drive.google.com/uc?id=1jfSIE5Eboa1FVuURO5fXfnsfOU_rfET3&export=download,,6.00287E+12,1,115,210,23,Y
200,TOWER,BDL001,Kids craft stickers variety pack,Kids craft stickers variety pack,Kids craft stickers variety pack,165,247,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=11d1Yilq0yi6yvcPxmI0gRi17OBcbZ9oQ&export=download,https://drive.google.com/uc?id=1suIFVKb6ZgYz32g8l0vCQSSYR5bJ5sXR&export=download,,6.00287E+12,,,,,Y
200,TOWER,BDL002,Teachers Star stickers variety pack,Teachers Star stickers variety pack,Teachers Star stickers variety pack,185,277,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1Vi7O9UtKKx8xIzFhDpq_volvezlsg2K_&export=download,https://drive.google.com/uc?id=1S3tGJWnlMQ3w182n-xbcZK-QPB2HtHSz&export=download,,6.00287E+12,,,,,Y
